"formula","Ea_1D","Ea_2D","Ea_3D","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","two_theta1","two_theta2","two_theta3","two_theta4","two_theta5","two_theta6","two_theta7","two_theta8","two_theta9","two_theta10","two_theta11","two_theta12","two_theta13","two_theta14","two_theta15","two_theta16","two_theta17","two_theta18","two_theta19","two_theta20"
"LiV2F6",0.64453125,0.64453125,1.328125,20,11.4444444444444,5.1358024691358,92,72.3333333333333,27.5555555555556,44.0005,24.7571576888889,11.6374854716049,2129.5,571.187777777778,716.360987654321,16,12.5555555555556,5.92592592592593,2,2.44444444444444,0.691358024691358,96,86.2222222222222,38.962962962963,3,3.12444444444444,1.14074074074074,1,1.88888888888889,0.197530864197531,5,3.33333333333333,2.22222222222222,3,0.666666666666667,1.03703703703704,0,0,0,6,5.88888888888889,1.48148148148148,1,0.111111111111111,0.197530864197531,1,0.666666666666667,0.444444444444444,7,1.55555555555556,2.41975308641975,0,0,0,6,2.33333333333333,2.07407407407407,6.8858333333,11.2064814814778,1.9986419753037,1.97,1.31333333333333,0.875555555555555,0,0,0,214,86.3333333333333,95.1111111111111,19.1701570843573,21.3623141700869,27.0868352330685,33.3982178043683,34.8760786902621,40.0441057826752,43.4650916219492,43.5159734733855,44.6077951173859,48.0480159011665,53.0566151966704,53.2316763636416,55.8563412898861,59.9385974433614,63.1544337295913,66.9679944842254,67.5634252484794,70.9241723586354,86.4340374023779,89.2633244884324
"CsLiCl2",0.947265625,0.947265625,1.162109375,52,23,16,93,48.5,45.5,125.9644519,52.688112975,40.1086694625,282.09,274.62,103.02,16,9,8,4,3.5,1.25,142,144,50,2.37,2.0225,1.1375,1,1.5,0.5,5,2.5,2.5,0,0,0,0,0,0,6,4,3,1,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,1,0,99.1716666667,45.338333333325,35.2133333333375,2.493,1.2465,1.2465,0,0,0,165,146.5,82.5,15.7818636308828,15.8872075004233,17.5165983308019,18.3232562064413,21.7800986417087,24.3190932324189,24.3199321833596,24.7570100233512,25.499940978534,26.115066220598,28.9859499316826,30.5461513328548,30.63866045735,36.2926901499681,37.390689826817,39.4075049253101,42.0579825744215,42.5982053881631,52.4788836699366,53.319416833402
"Rb2Li14(Pb3O14)1",1.396484375,1.396484375,1.396484375,79,14.3636363636364,15.0413223140496,86,44.9393939393939,42.2442607897153,200.259,33.7485212121212,37.8056359963269,545.81,289.260909090909,198.93652892562,15,8.54545454545455,7.3168044077135,4,2.54545454545455,0.925619834710744,154,108.909090909091,36.4077134986226,2.62,2.13666666666667,1.1410101010101,1,1.51515151515152,0.499540863177227,4,1.87878787878788,1.821854912764,10,0.909090909090909,1.65289256198347,14,1.27272727272727,2.31404958677686,27,5.57575757575758,4.43709825528007,1,0.484848484848485,0.499540863177227,4,1.21212121212121,1.17539026629936,0,0,0,0,0,0,3,1.6969696969697,0.67584940312213,81.6175,18.956111111097,10.3632996633039,0,0,0,0,0,0,217,136.575757575758,105.700642791552,16.2440046399342,21.2273484960419,21.9491267075663,23.7428117445787,24.1047368813894,27.3411231523206,27.414681975129,27.7641808563805,31.9655088646168,32.5546999557114,33.711644836171,35.333070612843,35.4016276373649,38.2163898052907,45.2996411488749,46.6168702574348,47.625956644108,56.4571222297821,58.062087212076,62.1599026676573
"Cs2Li3I5",0.322265625,0.7421875,0.830078125,52,38.4,21.24,95,49.3,46.7,125.9644519,92.11562538,51.104775228,152.1,389.85,38.304,16,9,8,4,4.3,1.38,116,156.7,34.92,1.87,1.782,0.878,1,1.5,0.5,5,2.5,2.5,10,5,5,0,0,0,16,9,8,1,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,1,0,99.1716666667,49.63849999999,26.450600000004,1.062,0.531,0.531,0,0,0,165,146.5,82.5,23.4253652444054,24.3001886435906,24.6816074638312,24.7067042218021,24.9331429936035,24.9578127201594,25.3285094275243,25.801973101569,25.8165328724596,26.7714877214346,26.8039506277352,27.081322933646,28.4082711253726,28.4212554631855,31.4379324236241,31.4658183821739,32.5159258112781,38.1457802924655,45.5497698501937,45.5876753857557
"Li6CaCeO6",0.41015625,0.60546875,0.60546875,55,10.2857142857143,8.20408163265306,86,39.2857142857143,40.8979591836735,133.175,22.7026,19.2555428571429,1060.2,374.067142857143,273.657551020408,15,7.64285714285714,7.16326530612245,4,2.42857142857143,0.73469387755102,138,110.285714285714,37.9591836734694,2.46,2.04571428571429,1.19510204081633,1,1.57142857142857,0.489795918367347,4,1.71428571428571,1.95918367346939,1,0.071428571428571,0.13265306122449,1,0.071428571428571,0.13265306122449,5,3.42857142857143,2.28571428571429,1,0.428571428571429,0.489795918367347,2,0.857142857142857,0.979591836734694,9,0.642857142857143,1.19387755102041,13,0.928571428571429,1.72448979591837,22,2.85714285714286,2.73469387755102,28.665,16.3714285714143,6.22836734692653,0,0,0,0,0,0,217,133.214285714286,103.897959183673,16.5039502780289,19.3240497655367,30.4709597914566,30.5413737852281,34.846431299672,36.3367465384624,43.6849387482558,45.8062498009714,45.8560822893114,48.1306170064537,54.1504493095085,54.1945355033601,56.0582799544132,57.0122963692312,60.5879050109665,65.1505352814293,66.0245401888248,66.9703572073163,73.5758499281537,77.5926718580221
"Li(Fe5O8)1",3.26171875,3.26171875,3.26171875,23,14.0714285714286,8.52040816326531,86,69.4285714285714,20.0816326530612,48.904,29.5829428571429,18.758612244898,1756.2,710.506428571429,786.066836734694,15,12.0714285714286,4.48979591836735,2,2.71428571428571,0.918367346938775,66,94,32,2.46,2.68928571428571,0.857959183673469,1,1.92857142857143,0.13265306122449,4,2.28571428571429,1.95918367346939,6,2.14285714285714,2.75510204081633,0,0,0,7,6.35714285714286,1.1734693877551,1,0.071428571428571,0.13265306122449,2,1.14285714285714,0.979591836734694,4,1.42857142857143,1.83673469387755,0,0,0,3,2.64285714285714,0.969387755102041,7.4883333333,10.2202380952357,1.27455782312653,0,0,0,2.1106628,0.753808142857143,0.969181897959184,217,105,106.285714285714,18.6599083888667,21.5415823395532,30.6225644645817,30.6762469131356,36.0781329447149,36.1013621614532,36.1477818988621,43.8955188758244,49.4373562744998,54.4687550922819,58.0581127964313,58.0903566131217,58.1387011671218,58.2031211688216,63.7578408839648,63.8798213731678,72.40842040425,75.4999621981938,75.5423583316947,88.6641552000364
"LiK(SO4)1",1.2890625,1.2890625,1.2890625,16,10,4.28571428571429,87,62.8571428571429,34.7755102040816,32.1573,20.3002714285714,8.73221632653061,398.89,199.682857142857,165.580408163265,15,11.7142857142857,6.12244897959184,2,2.42857142857143,0.612244897959184,137,100,38.8571428571428,2.62,2.59142857142857,0.969795918367347,1,1.71428571428571,0.408163265306122,4,2.85714285714286,1.63265306122449,0,0,0,0,0,0,5,4.57142857142857,2.04081632653061,1,0.285714285714286,0.408163265306122,2,1.42857142857143,0.816326530612245,0,0,0,0,0,0,1,1.71428571428571,0.408163265306122,64.0016666667,21.7009821428571,15.8547363945673,2.202,0.314571428571428,0.539265306122449,0,0,0,217,82.2857142857143,83.8367346938776,13.8756198506154,19.8385597401662,21.9078694840112,22.1314706016669,27.9583972290834,27.9600824138435,28.1383645597973,31.5565788138246,32.9887294958403,34.2690646210155,34.713194627727,39.9098359892172,40.3002500306763,40.305135969511,45.1472345798157,45.2698172616091,51.2039686279868,53.6682968818768,58.2753848262842,61.9378995875958
"RbLiCl2",0.29296875,0.6640625,0.830078125,34,18.5,9.25,93,48.25,45.75,78.5268,40.8287,22.31955,282.09,277.3375,105.7375,16,9,8,3,3.25,0.875,118,138,41,2.34,2.03,1.13,1,1.5,0.5,5,2.5,2.5,0,0,0,0,0,0,6,4,3,1,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,1,0,74.1291666667,39.077708333325,25.8223958333375,2.493,1.2465,1.2465,0,0,0,165,146.5,82.5,17.4246153144939,24.7853334966917,25.6717943706608,27.7453550488698,28.5260216789097,31.1770688395409,33.6741868148199,35.269302982366,38.1417556732339,39.5349655282721,40.1700104378052,43.9342738717571,47.8293394190045,50.8362207667194,51.1725481234315,56.0899454611051,57.548651705733,59.3268716450449,60.5691706477842,63.6341238905211
"NaLi(CO3)1",1.064453125,1.064453125,3.53515625,8,7.33333333333333,1.88888888888889,86,56.8333333333333,36.8888888888889,16.04876928,14.98994488,3.67606325333333,3768.2,801.993333333333,1007.00222222222,15,10.6666666666667,6.44444444444444,1,2.16666666666667,0.277777777777778,100,94.6666666666667,34.8888888888889,2.51,2.46333333333333,1.00555555555556,1,1.66666666666667,0.444444444444444,4,2.33333333333333,1.66666666666667,0,0,0,0,0,0,5,4,2,1,0.333333333333333,0.444444444444444,4,1.66666666666667,1.11111111111111,0,0,0,0,0,0,3,2,0.666666666666667,23.6033333333,13.1319444444333,6.52425925924444,4.496,0.749333333333333,1.24888888888889,0,0,0,217,114.666666666667,102.666666666667,12.84784685657,19.2725052473712,22.347923749151,23.2307982416764,25.8608531868242,32.4547567652462,34.4370475593101,39.1189483962585,39.2243311630262,39.7620381772218,44.0580630624849,45.5144146822184,45.6076428036013,47.5821796818276,49.9446396374806,51.7939421656083,57.085734118563,61.6142236600316,62.07758673602,63.2325860277219
"Cs3Na(Li2(BO3)2)1",1.806640625,2.451171875,5.8984375,52,17.1428571428571,16.2244897959184,86,48.9285714285714,39.2244897959184,125.9644519,39.5147517842857,40.0245857638776,2293.2,514.844285714286,523.758775510204,15,9.14285714285714,6.97959183673469,4,2.92857142857143,1.3265306122449,178,122.714285714286,59.6734693877551,2.65,2.14142857142857,1.1130612244898,1,1.57142857142857,0.489795918367347,4,1.85714285714286,1.83673469387755,0,0,0,0,0,0,5,3.42857142857143,2.20408163265306,1,0.428571428571429,0.489795918367347,5,1.57142857142857,1.3469387755102,0,0,0,0,0,0,4,2,0.857142857142857,108.5925,34.19285714285,34.9594897959214,1.524,0.217714285714286,0.373224489795918,0,0,0,217,127,98.5714285714286,17.6700376946616,18.0468508153513,19.7128392091157,20.5822290154361,24.938616755793,25.1006524265729,26.3754897362825,26.6394446458907,27.1857260492829,27.7449509340276,29.2514131118094,29.4773121479972,30.0530970676878,30.1869143427086,32.9519814512708,33.328242529544,33.5598221788669,36.1890883258494,44.7599537537435,49.2977484862146
"Cs2Li2(GeO4)1",1.201171875,1.201171875,1.201171875,52,20,18.2222222222222,86,48.7777777777778,40.6913580246914,125.9644519,46.2589448666667,44.3720153777778,1156.6,326.795555555556,252.976296296296,15,9.11111111111111,7.20987654320988,4,3.11111111111111,1.48148148148148,178,125.333333333333,53.9259259259259,2.65,2.14555555555556,1.15061728395062,1,1.55555555555556,0.493827160493827,4,2,1.77777777777778,10,1.11111111111111,1.97530864197531,0,0,0,13,4.66666666666667,3.25925925925926,1,0.444444444444444,0.493827160493827,4,1.33333333333333,1.18518518518519,0,0,0,0,0,0,3,1.77777777777778,0.691358024691358,106.66,36.0157407407333,35.4441152263407,0.383,0.042555555555556,0.075654320987654,0,0,0,217,132.111111111111,106.765432098765,9.44255355590818,21.5374686054547,21.8177898483194,25.2789995971257,25.3107923000783,25.4957404756697,27.915073129088,28.5913437201476,30.4798989712603,31.0289430531435,31.1755900425354,31.2801797636533,31.7593906321579,33.4169347300136,33.5389044005982,33.9567817771883,41.2442771111348,44.120185881603,48.902443236191,53.8805706644495
"LiInI4",0.3125,0.390625,0.44921875,50,44,13.6666666666667,95,76.6666666666667,25.7777777777778,119.96347,104.896146666667,32.6517155555556,66.84,405.14,24.3866666666667,16,13.6666666666667,4.44444444444444,3,4.5,0.833333333333333,14,137.666666666667,3.22222222222223,1.68,2.23333333333333,0.568888888888889,1,1.83333333333333,0.277777777777778,5,3.5,2,10,8.33333333333333,2.77777777777778,0,0,0,16,13.6666666666667,4.44444444444444,1,0.166666666666667,0.277777777777778,5,1.5,1.16666666666667,0,0,0,0,0,0,4,1.66666666666667,1.11111111111111,26.4216666667,35.48555555555,10.0392592592667,1.062,0.708,0.472,0,0,0,165,104,53.3333333333333,15.7324880044691,16.4441178141598,23.2129688409652,23.2747083724739,24.867141717467,26.1790847815217,26.4347111678703,26.5793598054279,33.959209483278,34.3195243184622,40.750113171558,40.8619656056466,44.3490867935082,44.7640374403508,45.1072343754604,47.4537919302001,48.1888710322808,48.6643288388082,49.359941227168,62.233098856276
"Rb2Li(AsO4)1",1.796875,1.9140625,8.935546875,34,17.75,13.4375,86,55.125,39.09375,78.5268,39.599475,31.76469375,1035.2,298.47625,243.67625,15,10.25,6.9375,3,3,1.25,154,118.875,52.875,2.62,2.32,1.12,1,1.625,0.46875,4,2.375,1.78125,10,1.25,2.1875,0,0,0,14,5.25,3.1875,1,0.375,0.46875,3,1.375,1.03125,0,0,0,0,0,0,2,1.75,0.5625,81.6175,32.0791666666625,29.3216666666687,0,0,0,0,0,0,217,112.625,100.625,20.0787235240061,22.2001419350801,26.7515971958757,26.8809528555604,27.9173320689048,29.1420221220409,29.728265202098,30.2402956981251,31.8041632493648,36.8409098601877,37.7245811958968,37.8340653940494,40.8094552892324,42.1148301319475,45.4449930900836,48.606024724716,52.3044434902669,53.0400279561268,55.5619721152661,56.6838109900361
"Cs2Li(AsO4)1",3.076171875,5.048828125,5.048828125,52,22.25,19.0625,86,55.375,38.78125,125.9644519,51.458887975,46.58895996875,1035.2,295.75875,240.95875,15,10.25,6.9375,4,3.25,1.5625,178,124.875,60.34375,2.65,2.3125,1.1275,1,1.625,0.46875,4,2.375,1.78125,10,1.25,2.1875,0,0,0,14,5.25,3.1875,1,0.375,0.46875,3,1.375,1.03125,0,0,0,0,0,0,2,1.75,0.5625,106.66,38.3397916666625,38.7126041666688,0,0,0,0,0,0,217,112.625,100.625,19.4284914393012,21.3360909863875,25.6622157434861,25.8428573510738,26.9181657881325,28.0108684269238,28.4055724712828,29.4404917339746,30.405185500151,34.5498780055396,35.3442966454079,36.6469256653162,43.4985056107248,46.6418000464418,46.6824907139855,50.6995189959201,51.3477631856366,53.3975652674656,54.3496398379064,65.6439234531911
"LiBO2",0.546875,0.5859375,1.4453125,5,6,2,86,61.75,30.375,9.0584,12.4377,3.5617,2293.2,727.8225,810.08875,15,11.5,5.25,0,2,0,62,86,21,2.46,2.475,0.965,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,5,2.25,1.375,0,0,0,0,0,0,4,2.5,1.25,9.4208333333,10.493958333325,3.0496874999875,1.524,0.381,0.5715,0,0,0,217,104.75,92.75,25.3160160977048,41.2270992493135,43.3229610575154,47.1038408924752,50.8420114722127,51.9861302129371,56.3982207610291,62.935341124306,65.9100950087269,68.9637354684616,71.4129763458752,73.6851612698817,76.4620611688799,78.0475995780128,82.2027811601263,85.0402077499247,89.5179572073719,0,0,0
"Li3Na2(GaO4)1",1.650390625,2.3046875,2.3046875,28,9.4,4.96,86,42.9,41.5,62.782,20.052313856,11.1091193984,398.89,262.492,166.1536,15,8.2,7.2,2,2.4,0.56,100,110.2,35.36,2.51,2.037,1.1224,1,1.5,0.5,4,1.7,1.84,10,1,1.8,0,0,0,12,4.2,3.2,1,0.5,0.5,5,1.3,1.3,0,0,0,0,0,0,4,1.8,0.8,20.1383333333,16.35441666665,5.79953333332,0,0,0,0,0,0,217,125.7,103.3,17.1421650700122,20.4191906129048,22.12638469209,24.0339203188579,27.0525473608401,28.1237379557826,34.6837500552243,35.0144135766866,35.1917089166492,35.2198579842017,36.4963950182707,36.8128937526272,40.0026187004386,41.809711917025,45.1364237847359,49.2085896084039,54.4244377023396,55.1626003996097,55.7808948386034,64.2473651152551
"K2Li6(Pb2O8)1",0.7421875,1.376953125,1.40625,79,15.7777777777778,15.4320987654321,86,48.3333333333333,41.6296296296296,200.259,36.7909888888889,38.3814049382716,545.81,279.712222222222,199.921975308642,15,9.11111111111111,7.20987654320988,4,2.66666666666667,1.03703703703704,137,110.777777777778,39.8024691358025,2.62,2.20555555555556,1.12493827160494,1,1.55555555555556,0.493827160493827,4,2,1.77777777777778,10,1.11111111111111,1.97530864197531,14,1.55555555555556,2.76543209876543,27,6.22222222222222,4.83950617283951,1,0.444444444444444,0.493827160493827,4,1.33333333333333,1.18518518518519,0,0,0,0,0,0,3,1.77777777777778,0.691358024691358,64.0016666667,20.8240740740667,13.2374485596815,0,0,0,0,0,0,217,132.111111111111,106.765432098765,13.7888170227908,15.4152253913465,17.2290407154254,20.9633398511897,23.8391977499924,25.2444060073483,25.4771635413237,27.4450745654785,27.5104034345783,27.7825135674432,31.1186159825394,31.2512894373205,31.2778555657832,32.8027803413813,34.0737351939893,35.0271824653927,35.0917527769795,35.5260926635212,35.9496952167035,40.9549235075862
"LiReO4",1.357421875,1.357421875,1.357421875,72,18.3333333333333,18.8888888888889,86,67.1666666666667,26.4444444444444,179.266,42.8576,47.7831333333333,3404.2,688.648333333333,923.450555555556,15,12,5.33333333333333,4,2.66666666666667,1.11111111111111,85,90.5,32.6666666666667,2.46,2.77333333333333,0.888888888888889,1,1.83333333333333,0.277777777777778,4,2.66666666666667,1.77777777777778,5,0.833333333333333,1.38888888888889,14,2.33333333333333,3.88888888888889,20,7.66666666666667,4.44444444444444,1,0.166666666666667,0.277777777777778,2,1.33333333333333,0.888888888888889,5,0.833333333333333,1.38888888888889,0,0,0,4,2.33333333333333,0.888888888888889,7.4883333333,11.27805555555,2.8974074074,0,0,0,0,0,0,217,78.5,88.6666666666667,18.857911776305,19.404735807218,19.5947064111402,19.7137745593609,20.0146279766095,22.7351992211209,22.969866117655,24.2727287737143,24.8378583000768,26.3754819108889,26.5922826937547,26.6589077717002,26.8936549814052,27.3445743591146,27.5719289935921,30.1355246530618,37.5865278277084,43.9134156174302,46.4330268952111,53.2401783429959
"Li2MnO2",0.37109375,0.37109375,4.6875,22,9.4,6.24,86,45.6,35.68,47.997045,20.163769,13.9097104,1464.2,507.196,404.7216,15,8.2,6.24,2,2.4,0.64,73,105.4,31.52,2.46,2.078,1.0896,1,1.6,0.48,4,1.6,1.92,5,1,1.6,0,0,0,6,4.2,2.56,1,0.4,0.48,2,0.8,0.96,5,1,1.6,0,0,0,4,2.2,1.12,7.4883333333,12.3768505747,3.37318620688,0,0,0,0.000310120689655,6.2024137931E-05,9.92386206896E-05,217,139.8,102.24,17.6175548269092,26.027723548328,30.7451555445333,35.6697088291928,36.4111994656696,38.6034893078567,40.0355383732565,42.7282228624533,50.1164512174224,51.8902551292342,53.5675680475334,54.6873697232402,54.6983013091176,59.955069548373,61.0071431442833,65.9913266290192,67.4628488748848,70.381386900767,77.3340247572208,82.7655401011327
"Li2O(B2O3)3",0.1171875,1.435546875,1.435546875,5,6.44444444444444,1.7283950617284,86,72.4444444444444,16.1728395061728,9.0584,13.2634444444444,3.03995061728395,2293.2,863.521111111111,989.652592592593,15,13.3333333333333,2.96296296296296,0,2,0,62,78.8888888888889,14.320987654321,2.46,2.7,0.822222222222222,1,1.88888888888889,0.197530864197531,4,2.55555555555556,1.60493827160494,0,0,0,0,0,0,5,4.44444444444444,1.7283950617284,1,0.111111111111111,0.197530864197531,5,2.77777777777778,1.48148148148148,0,0,0,0,0,0,4,2.88888888888889,1.40740740740741,9.4208333333,9.29287037036667,1.62232510287407,1.524,0.508,0.677333333333333,0,0,0,217,87.4444444444444,83.8271604938272,16.1066770002992,23.4967626497246,24.5621320182708,26.5911850661194,27.374341649206,30.0204588123638,31.7274909252876,36.9344887830356,38.1784047035047,38.6978539172139,40.7474235491992,40.7970496132372,40.820201632137,42.5536169944658,42.705108314729,43.9813229334237,46.9153433001222,48.6311735692318,52.5049169925631,57.7761662021965
"LiFe(PO4)1",1.708984375,4.833984375,5.01953125,23,10.8571428571429,5.51020408163265,86,69.5714285714286,23.7551020408163,48.904,22.536766,11.9272085714286,1756.2,400.17,418.385714285714,15,12.5714285714286,4.61224489795918,2,2.42857142857143,0.612244897959184,66,90.1428571428571,27.5918367346939,2.46,2.68,0.868571428571428,1,1.85714285714286,0.244897959183673,4,2.71428571428571,1.55102040816327,6,0.857142857142857,1.46938775510204,0,0,0,7,5.42857142857143,1.38775510204082,1,0.142857142857143,0.244897959183673,3,1.57142857142857,0.897959183673469,4,0.571428571428571,0.979591836734694,0,0,0,3,2.28571428571429,0.693877551020408,13.4652380952,12.3305102040714,4.14358600581633,1.625,0.232142857142857,0.397959183673469,2.1106628,0.301523257142857,0.516897012244898,227,72.5714285714286,89.3877551020408,16.5634824898884,21.4118568755324,22.8522965378822,24.17004023778,27.735350039333,31.4380732563847,33.4862914719767,35.381034312067,36.1928244674529,38.0151690843022,45.5387949066791,46.2001779008445,49.5083400960602,51.2264719156032,57.1137226454915,57.2873127800663,61.8392108449412,64.0444791918774,65.2609146689574,69.1608190575317
"LiK(PO3)2",0.908203125,0.908203125,0.908203125,16,10,3.8,86,69.2,26.88,32.1573,20.3983224,7.97017136,398.89,175.362,144.6744,15,12.8,4.72,2,2.4,0.56,137,94.1,33.72,2.62,2.682,0.9096,1,1.8,0.32,4,3,1.2,0,0,0,0,0,0,5,4.8,1.52,1,0.2,0.32,3,1.8,0.72,0,0,0,0,0,0,2,2,0.4,64.0016666667,18.94704761904,12.281199999996,1.625,0.325,0.52,0,0,0,227,53.4,70.24,11.8744669425285,14.9475522082284,15.0328982485465,18.3688088763968,19.8595270302535,20.001269394307,23.75925540072,23.8788961461949,25.7014855349014,25.9897693835792,28.7033794471252,28.7787408378592,29.2285875154089,30.1573086764356,30.2423790405144,30.4295819033936,30.9104903983251,33.0119086044366,37.2321227166382,48.042396637122
"Li3KGeO4",0.810546875,0.87890625,0.87890625,29,10.2222222222222,6.79012345679012,86,48.1111111111111,41.4320987654321,65.699,21.8398777777778,15.1241209876543,1156.6,347.577777777778,262.701975308642,15,9.11111111111111,7.20987654320988,2,2.44444444444444,0.691358024691358,137,107.888888888889,37.2345679012346,2.62,2.17,1.12888888888889,1,1.55555555555556,0.493827160493827,4,2,1.77777777777778,10,1.11111111111111,1.97530864197531,0,0,0,13,4.66666666666667,3.25925925925926,1,0.444444444444444,0.493827160493827,4,1.33333333333333,1.18518518518519,0,0,0,0,0,0,3,1.77777777777778,0.691358024691358,64.0016666667,20.2568518518444,12.3551028806691,0.383,0.042555555555556,0.075654320987654,0,0,0,217,132.111111111111,106.765432098765,18.5251832997361,20.0547069575006,21.4160240851054,21.4853125783543,21.6363037028006,22.9626941356529,24.3848500827392,27.0263044369184,29.0227614945631,30.2927607799054,31.2997130142827,35.0241673548653,35.7334110843246,35.7854005882297,35.9241577814738,35.9759084841078,37.4967948418761,37.5082865412146,37.5677696081334,56.5270358863301
